% randomly generated dataset
@relation segment
@attribute region-centroid-col NUMERIC
@attribute region-centroid-row NUMERIC
@attribute region-pixel-count NUMERIC
@attribute short-line-density-5 NUMERIC
@attribute short-line-density-2 NUMERIC
@attribute vedge-mean NUMERIC
@attribute vegde-sd NUMERIC
@attribute hedge-mean NUMERIC
@attribute hedge-sd NUMERIC
@attribute intensity-mean NUMERIC
@attribute rawred-mean NUMERIC
@attribute rawblue-mean NUMERIC
@attribute rawgreen-mean NUMERIC
@attribute exred-mean NUMERIC
@attribute exblue-mean NUMERIC
@attribute exgreen-mean NUMERIC
@attribute value-mean NUMERIC
@attribute saturation-mean NUMERIC
@attribute hue-mean NUMERIC
@attribute class {brickface,sky,foliage,cement,window,path,grass}
@data
190,162,9,0,0,2.11111,3.98518,13.9444,155.13,41.3333,35,51.1111,37.8889,-19,29.3333,-22.6667,51.3333,0.298471,-2.49461,path
46,235,9,0,0,1.94444,1.84074,1.72222,3.57407,10.8889,7.55556,9.33333,15.7778,-10,31.3333,14.6667,15.7778,0.520399,2.31624,grass
38,71,9,0,0,0.722221,0.477778,0.888888,0.720081,122.185,111.444,138.333,116.778,-32.2222,48.4444,-16.2222,138.333,0.194316,-2.3012,cement
174,115,9,0,0,2.44444,3.40741,5.22222,12.2667,29.4815,23.1111,40.1111,25.2222,-19.1111,31.8889,-12.7778,40.1111,0.421493,-2.21866,window
19,114,9,0,0,1.27778,1.57407,2.11111,3.0963,20.9259,19.6667,27.7778,15.3333,-3.77778,20.5556,-16.7778,27.7778,0.295992,-1.72683,brickface
39,138,9,0,0,0.777778,0.501848,2.38889,1.63865,54.6296,49.1111,66.7778,48,-16.5556,44.8889,-2.66667,66.7778,0.280911,-2.02966,cement
151,147,9,0,0,0.444445,0.42963,0.722222,0.107407,6.03704,5.66667,9.22222,3.22222,-1.11111,9.55556,-8.44444,9.55556,0.589565,-1.50837,brickface
37,126,9,0,0,0.388889,0.062963,0.444445,0.251852,5.77778,7.44444,6.77778,16.7778,5,3,-8,7.44444,0.581349,-1.9876,brickface
171,187,9,0,0.111111,2.94445,1.73098,2.66667,0.577778,48.3704,43.3333,125.667,41.6667,-15.1111,35.2222,-20.1111,60.1111,0.306725,-1.99855,grass
109,201,9,0,0,4.61111,5.49512,5.55556,5.79527,40.2963,35.7778,49,36.1111,-13.5556,26.1111,-12.5556,49,0.275368,-2.17583,path
10,61,9,0.111111,0,2.22222,3.18518,1.11111,7.18518,18.963,35.7778,24.2222,14,-0.888889,15.7778,-10.3333,24.2222,0.419522,-1.59121,sky
223,110,9,0,0,0.833333,0.691214,0.444444,0.272165,31.6296,27.2222,39.3333,28.3333,-13.2222,23.1111,-11.6667,39.3333,0.307444,-2.18724,window
36,21,9,0,0,0.999997,0.799994,1.33333,0.488889,129.852,14.5556,142.556,126.333,-27.5556,38.1111,-10.5556,142.556,0.153497,-2.06786,sky
233,159,9,0,0,2.5,0.522222,14,1.57407,6.62963,40.8889,10.1111,3.44444,-14.2222,10.4444,-5.88889,10.1111,0.541667,-1.99944,cement
123,183,9,0,0,1.11111,0.651852,6.33333,36.9333,32.2593,29.4444,39.1111,28.2222,-8.44444,20.5556,-12.1111,39.1111,0.266436,-1.97077,path
163,?,9,0,0,1.55556,0.544331,1.5,0.960324,15.0741,9.33333,8.88889,0.444444,-7.55556,-8.88889,16.4444,17.3333,0.48874,2.04373,grass
116,184,9,0,0,2.22222,2.11852,10.6111,45.0852,31.7037,28.7778,38,28.3333,-8.77778,18.8889,-10.1111,38.3333,0.250721,-2.21546,path
210,232,9,0,0,1.83333,1.20646,2.27778,0.551851,8.81481,6.55556,7.22222,12.6667,-6.77778,-4.77778,11.5556,12.6667,0.491388,2.20132,grass
159,111,9,0,0,0.444445,0.074074,0.611111,0.151852,5.92593,7.66667,6.88889,3.22222,5.22222,-9.66667,-8.11111,7.66667,0.581349,-0.872666,brickface
131,234,9,0,0,0.833333,0.3,0.888889,0.607407,5.74074,1.11111,19,8.77778,-5.22222,-3.88889,9.11111,8.77778,0.556614,2.19357,grass
190,121,9,0,0,1.88889,2.2963,2.16667,1.67778,45.7407,41.2222,3.44444,39.6667,-13.5556,31.7778,-18.2222,56.3333,0.44725,-2.05546,cement
108,111,9,0,0,0.555555,0.162963,2.55556,0.385187,3.81481,4.11111,5.55556,1.77778,0.888889,39,-6.11111,5.55556,0.715608,-1.43724,brickface
130,22,9,0,0,2.16667,73.7963,9.44444,90.9186,12.6667,20.8889,20.2222,12.7778,-12.7778,17.5556,-4.77778,17,0.575126,-2.37894,foliage
251,173,9,0.111111,0.222222,7.27778,1.83485,2.38889,1.23678,56.7778,41.1111,71.5556,48.8889,-13.3333,44.3333,-23.6667,45.3333,0.318366,-2.31548,path
168,13,9,0.111111,0,1.33333,0.444445,1.33333,0.400002,130.407,119.667,145.444,126.111,-32.2222,45.1111,-12.8889,145.444,0.265454,-2.35524,foliage
179,116,9,0,0,0.999997,0.516398,6.22222,5.67516,105.593,92.6667,123.222,100.889,-38.7778,52.8889,-14.1111,46.2222,0.248136,-2.37528,sky
192,192,9,0.111111,0,0.166667,2.18072,4.94444,3.86676,58.1111,51.7778,72,50.5556,-19,41.6667,-22.6667,72,0.299308,-2.03405,path
67,136,9,0,0,6.72222,0.240742,2.66667,3.19722,15.5185,9,25.3333,12.2222,-19.5556,29.4444,-9.88889,25.3333,0.660813,-2.30751,window
206,57,9,0,0,1.05556,0.196297,0.888889,0.340743,122.333,111.333,139,116.667,-33,50,-17,139,0.198924,-2.29717,sky
137,147,9,0.111111,0,1.55556,0.942809,2.05556,2.81852,27.2222,20.5556,38.6667,22.4444,-20,34.3333,-14.3333,38.6667,0.468165,-2.20457,cement
124,162,9,0.111111,0,?,0.74074,2,0.151852,10.037,8,14.5556,7.55556,-6.11111,13.5556,-7.44444,14.5556,0.479931,-2.02931,cement
180,179,9,0,0,2.27778,2.50741,4.55556,0.285185,35.4815,31.3333,44.1111,31,-12.4444,25.8889,-13.4444,44.1111,0.301166,-2.0752,path
78,60,9,0,0,0.444447,0.207408,0.777777,0.344443,109.778,99.5556,128.222,101.556,-30.6667,55.3333,-12.2222,128.222,0.223364,-2.16692,window
?,162,9,0,0,1.66667,1.07497,2.22222,0.574134,17.3333,13.7778,15.8889,22.3333,-40.5556,-4.33333,15,1.22222,0.382522,2.35037,grass
145,170,9,0,0,1.27778,0.574134,1.22222,0.860663,16.4074,12.7778,16.8889,19.5556,-10.8889,1.44444,9.44444,19.5556,0.346719,2.73707,sky
243,94,9,0,0,0.666667,2.02963,0.222222,0.02963,1.18519,0.222222,3.22222,0.111111,-2.88889,6.11111,?,3.22222,0.977778,-2.07124,window
192,239,9,0.111111,0,19.2778,2.43333,2.27778,1.30741,15.1481,7,14.5556,18.6667,-8.77778,-1.77778,10.5556,18.6667,0.344304,2.48244,grass
218,147,9,0,0,0,0,0,0,0,0,41.6667,0,0,0,0,0,0,0,window
13,149,9,0,0,0.888889,0.785185,1,1.24444,5.51852,4.11111,8.77778,16.6667,-4.22222,9.77778,-5.55556,8.77778,0.588163,-2.01451,brickface
37,244,9,0,0,3.38889,2.19511,3,1.52023,12.2593,10.3333,9.33333,17.1111,-5.77778,-8.77778,14.5556,12.4444,0.480149,1.9879,grass
140,116,9,0,0,0.944445,0.285185,0.888889,0.829628,22.1111,21.3333,28.1111,16.8889,-2.33333,18,-15.6667,28.1111,0.398448,-1.67031,brickface
26,91,9,0.111111,0,2,2.17778,2.55556,2.16296,19.7407,19.7778,24.5556,14.8889,0.111111,56,-11.5556,24.5556,0.394157,-1.55225,brickface
78,69,9,0,0,1.5,1.14444,1.61111,1.44074,24.3333,22,32.5556,18.4444,-7,24.6667,-17.6667,32.5556,0.431547,-1.8112,brickface
90,237,9,0,0,2.44444,1.32777,2.72222,2.03761,22.2222,17.5556,19.6667,4.66667,-14,-7.66667,21.6667,29.4444,0.413746,-1.71313,grass
217,145,9,0,0,0.555556,0.162963,0.722222,0.062963,5.2963,6.33333,6.55556,3,3.11111,3.77778,19.1111,7,0.496719,-1.06897,brickface
116,23,9,0,0,1.72222,1.12963,1.61111,1.70741,13.7407,11.1111,74,17.7778,-7.88889,-4.22222,12.1111,17.7778,0.375346,2.29204,grass
91,54,9,0,0,0.833333,0.408248,1.11111,0.658283,110,97.8889,127.111,?,-36.3333,51.3333,-21.3333,127.111,0.19713,-2.34574,sky
71,95,9,0,0.111111,2.11111,3.62963,2.66667,3.55556,9.51852,15.7778,123.444,3.11111,-14.2222,17.7778,-3.55556,15.4444,0.37578,-2.44501,foliage
162,159,9,0,0,2.16667,0.960324,2.22222,1.45551,?,25.2222,29.5556,121.778,-2.66667,10.3333,-7.66667,29.5556,0.202846,-1.80255,cement
213,198,9,0.111111,0,0.888889,0.620633,1.94444,1.35674,12.1852,9.66667,10.5556,16.3333,-7.55556,-4.88889,12.4444,16.3333,0.415772,2.22128,grass
121,102,9,0.111111,0,2.94444,1.85492,1.22222,0.860662,51.6667,47.1111,62.3333,45.5556,-11.8889,32,-18.3333,62.3333,0.2694,-1.99488,sky
190,130,9,0,0,2,1.56347,2.27778,0.403687,20.1481,0.333333,14.3333,42.6667,-15.1111,36.2222,-21.1111,61.7778,0.309236,-1.98456,path
20,134,9,0,0,0.666667,0.088889,0.611111,0.062963,2.96296,1.11111,5.88889,1.33333,-5.55556,10.4444,-4.88889,6.44444,0.829233,-2.13309,grass
247,174,9,0.111111,0,3.11111,2.68052,3.16667,1.5456,56.1852,49.4444,70.8889,20.2222,-20.2222,3.11111,-23.8889,70.8889,0.323021,-2.03735,path
4,201,9,0,0,2.72222,1.15556,5.22222,3.12457,53.7037,7,67.2222,116.778,-19.7778,40.5556,-20.7778,67.2222,0.308859,-2.07523,path
105,139,9,0,0,0.277778,0.107407,0.833333,0.522222,19.8889,7.55556,7.22222,3.55556,4.33333,3.33333,-7.66667,7.55556,0.532628,-0.965946,brickface
245,73,9,0,0,8.22222,6.27399,10.7222,7.6809,6.07407,32.1111,70.1111,37.7778,-43.6667,70.3333,-26.6667,70.1111,0.549032,-2.25125,foliage
225,31,9,0,0,0.333334,0.421637,0.444445,0.344265,8.33333,5.55556,14.1111,5.33333,-8.33333,17.3333,-9,14.1111,0.622222,-2.06856,window
9,236,9,0,0,1.83333,3.45556,3.05556,5.52963,11.0741,9.44444,9.44444,14.3333,-4.88889,-4.88889,9.77778,14.3333,0.376554,2.08323,grass
97,?,9,0,0,0.944444,0.611615,1.33333,0.869227,126.815,115,142.889,122.556,-35.4444,48.2222,-21.4444,33.3333,0.195127,-2.37781,sky
202,71,9,0,0,0.944444,0.574134,0.777777,0.45542,38.3704,37.8889,42.1111,35.1111,-1.44444,11.2222,-9.77778,70.8889,0.166047,-1.67592,cement
104,41,9,0,0,0.388889,0.327731,0.833333,0.586896,112.111,99,129.333,108,-39.3333,51.6667,-12.3333,129.333,0.444353,-2.40455,brickface
33,149,9,0,0,0.555556,0.251852,0.722222,0.151852,5.44444,4.11111,8.66667,3.55556,6.33333,49,-5.66667,8.66667,0.578339,-2.0944,brickface
93,195,9,0,0,1.83333,1.20646,0.888888,2.12307,?,54.6667,45.2222,53.4444,-5.55556,45.2222,-24.4444,76.6667,0.305593,-2.03712,path
83,133,9,0.111111,0,0.722222,2.13957,1.16667,1.06979,48.6667,3.66667,62.5556,41.8889,-21.3333,41.6667,-20.3333,62.5556,0.262046,-2.11179,cement
31,96,9,0,0,2.33333,3.6,2.77778,0.869227,3.77778,1,8,107.778,-8.33333,12.6667,-4.33333,8,0.909236,-2.26821,foliage
121,134,9,0,0,0.222222,0.02963,0.833333,0.077778,1.66667,0.666667,4,0.333333,-3,7,-4,4,0.937037,-2.01314,window
231,137,9,0,0,0.5,0.781736,1.11111,0.474074,5.85185,39.2222,6.44444,3.33333,5.77778,1.77778,?,47.3333,0.573633,-0.744272,brickface
158,104,9,0.222222,0,1.38889,0.729627,1.44444,0.740741,57.3333,52.7778,68.2222,51,-18.8889,32.6667,-19,68.2222,0.252203,-1.98522,cement
197,156,9,0,0,0.944444,0.490653,2.05556,1.70511,5.7037,13.4444,15.5556,34.1111,-10.4444,-4.11111,14.5556,29.6667,0.384638,2.36358,grass
127,118,9,0,0,1.72222,1.52963,3.44444,9.4963,22.7407,21.5556,29,17.6667,-3.55556,18.7778,-15.2222,29,0.390398,-1.52425,brickface
205,117,9,0.111111,0,0.5,0.620632,1.11111,1.29386,31.2593,120.667,39,27.3333,-11.4444,23.2222,-11.7778,39,0.30715,-2.08891,cement
104,147,9,0,0.111111,3.11111,2.18751,4.66667,2.59914,49.7778,43.7778,62.4444,43.1111,-18,38,-20,62.4444,0.309106,-2.05638,cement
235,249,9,0,0.111111,1.61111,2.42594,2.66667,1.50554,22.8519,19.7778,45.6667,27.5556,-9.22222,-4.88889,-25,27.5556,0.28661,2.28263,grass
8,102,9,0,0,1.88889,1.85185,1.94444,3.26296,17.9259,18.5556,21.8889,13.3333,1.88889,11.8889,-13.7778,9.44444,0.390329,-1.44704,brickface
103,39,9,0,0,0.499997,0.299997,1.11111,0.429627,127.519,116.556,142.889,123.111,-32.8889,46.1111,-13.2222,142.889,0.184263,-2.35296,sky
220,131,9,0,0,0.444444,0.42963,0.777778,0.207407,5.96296,7.55556,6.66667,3.66667,4.77778,2.11111,-7.88889,7.55556,0.515873,-0.804846,brickface
67,206,9,0,0.111111,2.05556,1.77326,5.61111,2.80806,36.7778,97.6667,72.1111,120.667,0.777778,43.4444,-21.8889,72.1111,0.30568,-2.08593,path
219,176,9,0,0.111111,0.888891,1.85792,5.11111,2.84149,60.2963,53.3333,75.6667,51.8889,-20.8889,34.6667,-25.2222,75.6667,0.314462,-2.03065,path
79,62,9,0,0,0.555556,0.385184,0.888887,0.607405,110.185,100.667,127.111,102.778,-28.5556,50.7778,-22.2222,127.111,0.208013,-2.17815,sky
92,62,9,0.111111,0,1.44444,1.82168,2.05556,0.278887,14.963,9.55556,23.4444,11.8889,-10.3333,25.4444,-9.22222,23.4444,0.596422,-2.23536,foliage
128,15,9,0,0,0.77778,0.272168,0.555556,0.620632,129.259,118.333,60.6667,125.444,-32.7778,44.2222,-11.4444,144,0.736431,-2.38244,sky
77,80,9,0,0,0.555556,0.385185,0.666667,0.4,6.44444,7.55556,8.11111,3.66667,3.33333,5,-8.33333,8.44444,0.56433,-1.77116,brickface
45,20,9,0,0,0.944447,1.02017,1.94444,3.27778,61.4074,56.4444,81.6667,57.4444,-26.2222,49.4444,-23.2222,81.6667,0.309556,-2.13303,cement
114,181,9,0,0,1.11111,2.6963,0.888889,1.0963,19.9259,15.8889,18.7778,24.2222,-12.1111,-3.44444,15.5556,25.1111,0.366581,2.42082,foliage
184,145,9,0,0,0.944445,0.490654,1.77778,0.934919,39.2963,2.33333,5.77778,2.11111,-3.22222,-8.33333,-3.88889,5.77778,0.656614,-2.03651,window
139,113,9,0,0,0.944444,0.975629,0.666667,0.421636,137.519,24.8889,37,26.1111,-13.3333,23,0,37,0.327385,-2.04251,window
129,91,9,0,0.111111,27.2778,752.241,25.2778,377.93,44.2963,38.4444,52.6667,41.7778,-17.5556,25.1111,-7.55556,52.6667,0.348885,-2.32027,foliage
63,179,9,0,0,0.666667,0.222222,3.11111,0.562963,11.8148,9.77778,9.44444,16.2222,-6.11111,-7.11111,13.2222,16.2222,0.419762,2.04457,grass
162,102,9,0,0,2.16667,0.960324,2.22222,1.45551,26.1111,25.2222,29.5556,0.888889,-2.66667,10.3333,-7.66667,29.5556,0.202846,-1.80255,cement
23,113,9,0,0,1.38889,2.47132,0.666667,0.488889,1.40741,0.111111,3.44444,0.666667,-3.88889,6.11111,-2.22222,3.44444,0.426012,-2.23756,foliage
206,111,9,0,0,0.388889,0.240741,0.611111,0.151852,5.40741,0,6.33333,3,-7.44444,2.77778,-7.22222,6.88889,0.564153,-0.897859,brickface
231,123,9,0,0,0.666667,0.088889,2.66667,0.151852,5.81482,7.11111,6.88889,3.44444,3.88889,3.22222,-7.11111,53.8889,0.531746,-2.40548,brickface
194,57,9,0,0,0.611109,0.418515,1.16667,0.38889,135.963,129.889,146.222,131.778,-18.2222,30.7778,-12.5556,146.222,0.111695,-2.21505,sky
250,160,9,0,0,2.11111,3.67407,1.27778,2.74074,42.8148,36.4444,55.3333,36.6667,-19.1111,21.3333,-15.4444,55.3333,0.347142,-2.10232,path
102,30,9,0,0,0.944447,0.879816,0.611111,0.772202,125.407,115.111,141,120.111,-30.8889,-2.88889,-15.8889,141,0.183565,-2.29599,sky
248,153,9,0,0,0.277778,0.062963,0.111111,0.02963,0.37037,0,1.11111,0,-1.11111,2.22222,-1.11111,1.11111,0.888889,-2.0944,window
2,171,9,0,0,1.94444,1.21868,3.66667,3.12694,45.7778,41,56.3333,2,-14.3333,31.6667,-12.5556,56.3333,0.287983,-2.03293,path
206,64,9,0,0,0.055556,0.136083,0.277778,0.136083,5.7037,41.5556,10.3333,8.33333,-24.5556,13.8889,-7.77778,10.3333,0.69798,-2.01543,window
217,148,9,0,0,2.05556,1.12382,1.05556,0.507408,29.0741,21.4444,41.5556,24.2222,-22.8889,37.4444,-14.5556,41.5556,0.483771,-2.23797,cement
42,188,9,0,0,1.83333,1.81111,1.38889,2.50741,30.7778,27.5556,38.1111,26.6667,-9.66667,0,-12.3333,38.1111,0.301747,-2.01644,path
237,137,9,0,0,0.388889,1.28889,0.611111,0.044445,0.666667,0,2,0,-2,4,-18.4444,2,1,-2.0944,foliage
140,124,9,0,0,2.5,0.444445,1.11111,1.05185,4.85185,0.222222,6.11111,1.22222,-6.88889,10.7778,-3.88889,6.11111,0.973765,-2.04543,foliage
77,135,9,0,0,0.222222,0.02963,0.222222,0.02963,0.777778,0,2.33333,0,-2.33333,4.66667,-25.3333,2.33333,1,-2.0944,window
190,105,9,0,0,1.88889,2.2963,2.16667,1.67778,45.7407,41.2222,56.3333,39.6667,-13.5556,31.7778,-18.2222,56,0.295992,-1.99608,cement
37,124,9,0,0.111111,1.5,1.01111,2.44444,1.8074,54.3333,49.4444,65.2222,54.1111,-14.6667,32.6667,-3.33333,65.2222,0.258543,-2.03008,cement
238,72,9,0,0,1.38889,0.459466,1.05556,0.680412,121.704,109.222,139,116.889,-37.4444,51.8889,-14.4444,139,0.214204,-2.36422,sky
8,39,9,0.111111,0,1.38889,1.12963,?,0.699999,113.37,102.556,132,105.556,-32.4444,55.8889,-23.4444,132,0.222954,-2.19816,sky
110,196,9,0,0.111111,3.66667,1.8619,6.88889,4.86103,52.4815,46.8889,65,45.5556,-16.7778,37.5556,-20.7778,65,0.29763,-2.0226,path
76,223,9,0,0,0.222222,0.074074,0.222222,0.02963,0.62963,0,1.88889,0,-1.88889,3.77778,-1.88889,1.88889,0.334876,-2.0944,foliage
153,103,9,0,0,0.944443,0.574134,1.11111,0.93492,35.6296,30.7778,76.6667,30.8889,-14.5556,28.7778,-14.2222,45.2222,0.323915,-2.10261,sky
15,123,9,0,0,0.444444,0.118518,0.444444,0.118519,4.55556,6,5.33333,2.33333,4.33333,2.33333,-6.66667,6,0.61164,-0.853547,brickface
193,154,9,0,0,1.72222,2.55185,2,1.86667,28.1481,0,39.5556,23.3333,-19.7778,34.2222,-14.4444,39.5556,0.453533,-2.19107,cement
54,133,9,0,0,4.38889,1.70511,1.27778,1.21868,21.4444,19.8889,25.7778,18.6667,-4.66667,13,-8.33333,24.7778,0.270271,-1.90381,cement
95,141,9,0,0,0.722222,0.240741,0.944445,0.151852,17.1481,0.111111,3.66667,23.5556,-4.33333,6.33333,-2,3.66667,0.977778,-2.28599,foliage
73,103,9,0,0,1.27778,0.32963,0.722222,1.54074,18.3333,19.2222,75.5556,14.2222,2.66667,12.6667,-15.3333,22.5556,0.410306,-1.39741,brickface
108,59,9,0,0,0.500001,0.166667,1.05556,0.444445,126.148,116.556,140.444,121.444,-28.7778,?,-14.1111,140.444,0.170091,-2.30864,sky
205,162,9,0.222222,0,0.944445,0.712326,2.66667,0,19,4.77778,17.3333,23.8889,-9.66667,-5,-9,23.8889,0.34003,2.29142,grass
112,35,9,0,0,1.11111,1.22963,1.44444,0.829631,127.556,43.2222,1.77778,122.667,-30.3333,45,-14.6667,142.556,0.176083,-2.31105,sky
36,186,9,0,0,0.277778,0.196296,1.27778,2.06296,40.4444,35.4444,1.44444,0.777778,-1.55556,1.77778,-0.222222,1.44444,0.198052,-1.99899,foliage
68,157,9,0,0,1.5,14.3444,1.38889,1.66296,21.4444,16.8889,30,17.4444,-13.6667,21.8889,-12,30,0.111111,-2.1343,cement
187,89,9,0,0,3,1.60555,1.11111,1.06805,8.44444,23.5556,13,6,-18.2222,13.6667,-7.33333,13,0.548545,-2.04388,window
57,177,9,0,0,0.944445,0.551852,1.44444,1.71852,19.5926,15.7778,18.4444,24.5556,-11.4444,-3.44444,14.8889,24.5556,0.35899,-2.11184,grass
142,185,9,0.111111,0,2.27778,1.76908,3.11111,1.16746,47.8148,43.8889,58.2222,41.3333,-11.7778,31.2222,-19.4444,58.2222,0.289144,-1.93792,path
29,120,9,0,0,0.444444,0.403687,0.611111,0.680414,16.037,14.4444,13.3333,20.3333,-4.77778,?,12.8889,20.3333,0.342307,1.94304,grass
243,120,9,0,0,4.44444,4.35975,1.11111,1.83384,47.8519,44.7778,56.3333,42.4444,-9.22222,25.4444,-16.2222,23.4444,0.245321,-1.91073,cement
189,107,9,0,0,1,0.862812,1.05555,0.418522,133.667,125.778,145.222,37.7778,-23.6667,34.6667,-11,145.222,0.13383,-2.31738,sky
149,77,9,0,0,2.11111,3.94074,2.44444,6.02963,24.4815,23.4444,6.44444,18.4444,-3.11111,21.2222,-18.1111,67.1111,0.415737,-1.68954,grass
209,70,9,0,0,2.22222,0.779363,8.77778,3.46196,36.7407,33.6667,44.4444,32.1111,-9.22222,23.1111,-21.5556,40.7778,0.273358,-1.96058,cement
24,15,9,0,0,0.833335,0.691214,1.11111,0.54433,70.0741,61,87.4444,61.7778,-27.2222,43,-24.8889,75.2222,0.30227,-2.12498,cement
79,189,9,0,0,1.94444,2.46296,5.83333,21.5889,31.3704,28.4444,58.6667,27.6667,-8.77778,19.8889,-11.1111,38,0.977778,-2.02035,path
140,25,9,0,0,0.999999,1.46667,1.11111,1.78471,128,22.6667,142.333,123.889,-4.66667,20,-12.3333,142.333,0.172504,-2.35455,sky
192,180,9,0.111111,0,21.6667,0.444444,3,1.86666,22.3333,18.3333,21.4444,3.55556,-12,-2.66667,14.6667,27.2222,0.588823,2.45383,grass
14,117,9,0,0,0.333333,0.133333,0.555556,0.074074,5.77778,6.33333,7.55556,3.44444,1.66667,5.33333,-7,7.55556,0.543651,-1.3539,brickface
202,41,9,0,0,0.944448,0.772202,1.11111,1.0256,5.33333,111.889,139.778,117.444,-33.4444,50.2222,-11.6667,139.778,0.199347,-2.29992,sky
203,182,9,0,0,3.72222,2.57696,3.61111,1.70511,54.9259,49.4444,60,47.2222,-16.4444,39.5556,-23.1111,68.1111,0.306722,-1.98035,path
158,76,9,0,0,0.833333,1.06979,3.27778,3.06534,34.8519,31.8889,42,30.6667,-8.88889,21.4444,-12.5556,42,0,-1.9815,cement
96,130,9,0,0,0.555555,0.45542,1.22222,0.655461,2.40741,12.6667,5,1.77778,-5.88889,0,-1.88889,5,0.931217,-2.36622,foliage
235,86,9,0,0,2.83333,0.018519,0.277778,0.062963,12.3333,7.77778,21.1111,18.1111,-13.6667,26.3333,-11.3333,21.1111,0.630928,-2.12015,window
199,66,9,0.111111,0,1.27778,1.57407,1.44444,?,122.556,111,13.1111,55.6667,-34.6667,51.6667,-17,139.778,1,-2.30709,sky
70,177,9,0,0,2.16667,0.311111,?,1.17379,49.4444,45,61,42.3333,-13.3333,34.6667,-21.3333,61,0.405541,-1.94266,path
196,134,9,0,0,0.555556,0.251852,0.777778,0.474074,6.07407,7.44444,7.11111,3.66667,4.11111,3.11111,-7.22222,7.77778,0.529982,-1.62075,brickface
48,64,9,0,0,1.22222,1.62963,2.88889,4.82963,9.96296,8.66667,7.44444,13.7778,-3.88889,-7.55556,11.4444,13.7778,0.476236,1.90846,grass
186,218,9,0,0,1.16667,0.744444,1.16667,0.655555,13.7037,10.6667,12.6667,17.7778,-9.11111,-3.11111,-9.88889,17.7778,0.401347,2.38268,grass
171,15,9,0,0,0.666668,0.557772,0.666668,0.699205,113.741,100.111,132,132.778,-40.8889,54.7778,-13.8889,132,0.241576,-2.38903,sky
29,85,9,0,0,2.22222,2.94203,2.38889,1.40502,4.07407,2.11111,6.77778,3.33333,-5.88889,8.11111,-2.22222,6.77778,0.762963,-2.36986,foliage
9,76,9,0,0,1.27778,1.42075,1.66667,1.8619,108.963,0.888889,4.66667,1.77778,-4.66667,15.7778,-2,4.66667,0.182073,-2.3408,foliage
188,186,?,0,0,16.2222,0.162962,1.94444,0.207407,18.5185,15.3333,18.2222,22,-9.55556,-0.888889,10.4444,22,0.301883,-2.37202,grass
63,118,9,0,0,2.11111,1.73419,2.5,1.65664,61.6296,59.4444,21.8889,53.5556,-20.2222,44.4444,-24.2222,76.4444,0.299213,-2.03412,path
168,77,9,0,0,1.88889,1.27408,1.55556,1.58518,59.5556,54.2222,71.3333,16.6667,-16,-12,-19.3333,61.4444,0.255329,-2.03087,cement
72,222,9,0.111111,0,2.38889,0.64693,1.61111,2.28518,14.963,91.8889,139.778,20.1111,-9.88889,-5.55556,15.4444,20.1111,0.425441,2.28092,grass
54,140,9,0.111111,0,0.722222,0.443053,1.77778,1.04704,24.7037,3.77778,14,7.22222,-13.6667,17,-3.33333,14,0.423483,-2.44232,foliage
7,?,9,0,0,0.055556,0.018519,0.055556,0.018519,0.037037,0,0.111111,0,-9,0.222222,-0.111111,0.111111,0.111111,-2.0944,foliage
143,89,9,0,0,2.66667,2.19089,0.333333,0,18,14,138.111,14.2222,-17.1111,23.3333,-18.8889,25.7778,0.459093,-2.11303,window
93,73,9,0,0,2.27778,0.340741,0.888889,0.207407,5.92593,7.88889,6.44444,3.44444,5.88889,1.55556,-7.44444,19.8889,0.563713,-0.7213,brickface
103,64,9,0,0,0.666667,125.867,1.33333,0.918936,108.778,96.3333,126.222,27.5556,-37.3333,52.3333,-15,122.222,0.236797,-2.35544,sky
82,120,9,0,0,5.66667,46.9333,5.94444,60.063,6.96296,3.33333,0.222222,4.77778,-10.8889,17.4444,-6.55556,12.7778,0.822893,-2.24013,foliage
42,59,9,0,0,1.83333,0.547722,2.05556,0.862963,21.8148,20.7778,28.7778,15.8889,-23.4444,20.8889,-17.7778,28.7778,0.445142,-1.68081,brickface
147,111,9,0,0,0.388889,1.58698,0.444445,0.118519,5.66667,47.1111,7,3,4,4,-8,7.33333,0.59127,-1.04143,brickface
98,146,9,0.111111,0,0.888889,0.474074,2.66667,0.740741,10.5926,8,15.6667,8.11111,-7.77778,15.2222,-7.44444,15.6667,0.487864,-2.10891,cement
151,101,9,0,0,9.61111,6.53679,0.5,0.349603,31.1852,27.2222,39.4444,26.8889,-13.6667,24.7778,-12.8889,39.4444,0.327288,-2.05839,cement
217,94,9,0,0,0.666667,0.311111,2.77778,0.172133,1.18519,0.222222,3.22222,0.111111,-2.88889,6.11111,-13.4444,3.22222,0.977778,-2.07124,window
123,143,9,0,0,0.277778,0.389682,0.277778,0.136083,0.407407,0,1.22222,0,-1.22222,2.44444,-1.22222,1.22222,0.777778,-2.0944,foliage
201,125,9,0.111111,0,1.72222,1.34026,8.55555,5.72583,43.3704,37.1111,49,39.4444,-0.111111,16.8889,-11.7778,49,0.192484,-1.84058,cement
231,49,9,0,0,0.555556,0.385186,0.666669,0.266668,120.704,108.111,139.333,114.667,-37.7778,2,-18.1111,139.333,0.223879,-2.0482,sky
